STATE_FIPS,ZONE,FIPS
49,10,49013
49,10,49015
49,10,49039
49,10,49049
49,10,49051
49,11,49013
49,11,49051
49,12,49007
49,12,49015
49,13,49015
49,13,49017
49,13,49041
49,13,49055
49,14,49023
49,14,49027
49,14,49039
49,14,49041
49,14,49049
49,15,49023
49,15,49027
49,16,49001
49,16,49021
49,16,49053
49,19,49053
49,20,49017
49,20,49025
49,20,49053
49,21,49017
49,21,49025
49,21,49037
49,22,49037
49,23,49009
49,23,49047
49,24,49047
49,25,49019
49,25,49047
49,27,49019
49,28,49019
49,28,49037
49,29,49037
49,517,49015
49,517,49023
49,517,49027
49,517,49039
49,517,49041
49,518,49001
49,518,49017
49,518,49021
49,518,49025
49,518,49031
49,518,49053
49,518,49055
51,1,51105
51,2,51195
51,2,51720
51,3,51051
51,4,51027
51,5,51169
51,6,51167
51,7,51185
51,8,51191
51,8,51520
51,9,51173
51,10,51021
51,11,51071
51,12,51197
51,13,51155
51,13,51750
51,14,51121
51,15,51077
51,16,51035
51,16,51640
51,17,51063
51,18,51045
51,19,51005
51,19,51580
51,20,51017
51,22,51161
51,22,51770
51,22,51775
51,23,51023
51,24,51163
51,24,51530
51,24,51678
51,25,51790
51,25,51820
51,26,51165
51,26,51660
51,27,51171
51,28,51069
51,28,51840
51,29,51139
51,30,51187
51,31,51043
51,32,51141
51,33,51067
51,34,51019
51,35,51009
51,36,51125
51,37,51540
51,38,51079
51,39,51113
51,40,51157
51,43,51089
51,43,51690
51,44,51143
51,44,51590
51,45,51031
51,45,51680
51,46,51011
51,47,51029
51,48,51065
51,50,51137
51,51,51047
51,52,51153
51,52,51683
51,52,51685
51,53,51059
51,53,51600
51,54,51013
51,54,51510
51,54,51610
51,55,51179
51,56,51177
51,56,51630
51,57,51099
51,58,51083
51,59,51037
51,60,51147
51,61,51049
51,62,51075
51,64,51033
51,65,51117
51,66,51111
51,67,51135
51,68,51007
51,69,51145
51,75,51193
51,75,51193
51,76,51159
51,76,51159
51,77,51133
51,78,51103
51,78,51103
51,79,51025
51,80,51053
51,81,51149
51,81,51670
51,81,51730
51,82,51036
51,82,51036
51,83,51127
51,84,51073
51,84,51073
51,85,51119
51,85,51119
51,86,51115
51,86,51115
51,87,51081
51,87,51595
51,88,51183
51,89,51181
51,90,51095
51,90,51095
51,90,51830
51,92,51175
51,92,51620
51,93,51093
51,95,51710
51,95,51710
51,95,51740
51,95,51740
51,96,51800
51,96,51800
51,97,51550
51,98,51810
51,99,51001
51,100,51131
51,501,51061
51,502,51061
51,503,51091
51,504,51091
51,505,51107
51,506,51107
51,507,51079
51,507,51113
51,507,51139
51,507,51157
51,507,51165
51,507,51187
51,508,51003
51,508,51009
51,508,51015
51,508,51125
51,508,51163
51,509,51109
51,510,51109
51,511,51085
51,512,51085
51,513,51041
51,514,51570
51,515,51087
51,515,51760
51,516,51087
51,517,51101
51,518,51101
51,519,51097
51,520,51097
51,521,51057
51,522,51057
51,523,51199
51,523,51199
51,523,51735
51,524,51700
51,525,51650
78,1,78020
78,1,78030
78,2,78010
50,1,50013
50,2,50011
50,3,50019
50,4,50009
50,5,50007
50,6,50015
50,7,50005
50,8,50023
50,9,50001
50,10,50017
50,11,50021
50,12,50027
50,13,50003
50,14,50025
50,15,50025
50,16,50011
50,17,50007
50,18,50001
50,19,50021
53,1,53055
53,19,53015
53,19,53059
53,20,53015
53,20,53049
53,20,53069
53,21,53049
53,21,53069
53,22,53015
53,22,53069
53,24,53039
53,26,53037
53,26,53077
53,27,53077
53,28,53005
53,28,53021
53,28,53039
53,28,53071
53,29,53013
53,29,53071
53,30,53013
53,30,53071
53,31,53003
53,31,53023
53,32,53003
53,32,53023
53,33,53063
53,33,53075
53,34,53001
53,34,53025
53,35,53001
53,35,53017
53,35,53025
53,35,53043
53,35,53047
53,36,53043
53,36,53063
53,37,53051
53,37,53063
53,37,53065
53,38,53019
53,38,53047
53,39,53011
53,40,53011
53,40,53015
53,40,53059
53,41,53007
53,41,53017
53,42,53007
53,42,53047
53,43,53017
53,43,53047
53,44,53017
53,44,53025
53,45,53011
53,45,53059
53,46,53059
53,503,53073
53,504,53041
53,504,53067
53,506,53057
53,507,53035
53,507,53061
53,509,53053
53,510,53029
53,510,53031
53,511,53031
53,511,53035
53,511,53045
53,512,53027
53,512,53045
53,513,53009
53,513,53027
53,513,53031
53,513,53045
53,514,53009
53,515,53009
53,516,53009
53,516,53031
53,517,53027
53,520,53037
53,520,53039
53,520,53077
53,521,53039
53,521,53077
53,555,53033
53,555,53053
53,555,53061
53,556,53033
53,556,53061
53,558,53033
53,559,53035
53,567,53057
53,567,53073
53,568,53033
53,568,53061
53,569,53041
53,569,53053
55,1,55031
55,2,55007
55,3,55003
55,4,55051
55,5,55125
55,6,55013
55,7,55129
55,8,55113
55,9,55099
55,10,55085
55,11,55041
55,12,55037
55,13,55075
55,14,55095
55,15,55005
55,16,55107
55,17,55119
55,18,55069
55,19,55067
55,20,55078
55,21,55083
55,22,55029
55,23,55109
55,24,55093
55,25,55033
55,26,55091
55,27,55017
55,28,55035
55,29,55019
55,30,55073
55,31,55115
55,32,55011
55,33,55121
55,34,55053
55,35,55141
55,36,55097
55,37,55135
55,38,55087
55,39,55009
55,40,55061
55,41,55063
55,42,55081
55,43,55057
55,44,55001
55,45,55137
55,46,55077
55,47,55047
55,48,55139
55,49,55015
55,50,55071
55,51,55039
55,52,55117
55,53,55123
55,54,55023
55,55,55103
55,56,55111
55,57,55021
55,58,55027
55,59,55131
55,60,55089
55,61,55043
55,62,55049
55,63,55025
55,64,55055
55,65,55133
55,66,55079
55,67,55065
55,68,55045
55,69,55105
55,70,55127
55,71,55101
55,72,55059
55,73,55075
55,74,55083
54,1,54029
54,2,54009
54,3,54069
54,4,54051
54,5,54099
54,6,54011
54,7,54053
54,8,54035
54,9,54107
54,10,54073
54,11,54095
54,12,54103
54,13,54043
54,14,54079
54,15,54039
54,16,54087
54,17,54105
54,18,54013
54,19,54085
54,20,54017
54,21,54049
54,24,54059
54,25,54045
54,26,54005
54,27,54015
54,28,54007
54,29,54021
54,30,54041
54,31,54033
54,32,54091
54,33,54047
54,34,54109
54,39,54097
54,40,54001
54,42,54055
54,43,54089
54,44,54063
54,50,54027
54,51,54065
54,52,54003
54,53,54037
54,55,54031
54,501,54023
54,502,54023
54,503,54057
54,504,54057
54,505,54071
54,506,54071
54,507,54025
54,508,54025
54,509,54061
54,510,54061
54,511,54077
54,512,54077
54,513,54093
54,514,54093
54,515,54081
54,516,54081
54,517,54019
54,518,54019
54,519,54067
54,520,54067
54,521,54101
54,522,54101
54,523,54075
54,524,54075
54,525,54083
54,526,54083
16,1,16043
30,1,30031
56,1,56029
56,1,56039
56,2,56013
56,2,56017
56,2,56029
56,3,56029
56,4,56003
56,4,56029
56,5,56017
56,6,56043
56,7,56013
56,7,56017
56,7,56025
56,8,56003
56,8,56013
56,8,56019
56,8,56025
56,8,56043
56,9,56019
56,9,56025
56,9,56043
56,10,56019
56,11,56019
56,12,56013
56,12,56023
56,12,56035
56,12,56039
56,13,56023
56,13,56039
56,14,56013
56,14,56035
56,15,56013
56,15,56035
56,16,56013
56,17,56013
56,18,56013
56,19,56013
56,19,56025
56,19,56037
56,20,56025
56,21,56041
56,22,56025
56,23,56023
56,24,56023
56,24,56035
56,25,56035
56,26,56013
56,26,56023
56,26,56035
56,26,56037
56,27,56023
56,28,56037
56,29,56037
56,30,56037
56,54,56005
56,55,56005
56,56,56011
56,57,56011
56,57,56045
56,58,56045
56,71,56011
56,101,56009
56,102,56027
56,103,56001
56,103,56009
56,103,56031
56,104,56007
56,105,56001
56,105,56007
56,106,56001
56,106,56021
56,106,56031
56,107,56031
56,108,56015
56,109,56007
56,110,56001
56,110,56007
56,111,56007
56,112,56007
56,113,56007
56,114,56001
56,114,56007
56,115,56001
56,116,56001
56,116,56021
56,117,56001
56,117,56021
56,118,56021
56,119,56021
56,198,56033
56,199,56033
